time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-26 00:00:00+00:00,13,8,,
2025-10-27 00:00:00+00:00,16,6,4.0,3.0
2025-10-28 00:00:00+00:00,2,2,2.0,1.0
2025-10-29 00:00:00+00:00,7,2,9.0,7.0
2025-10-30 00:00:00+00:00,3,3,6.0,2.0
2025-10-31 00:00:00+00:00,4,4,10.0,5.0
2025-11-01 00:00:00+00:00,1,1,3.0,3.0
2025-11-02 00:00:00+00:00,7,2,3.0,3.0
2025-11-03 00:00:00+00:00,13,3,3.0,2.0
2025-11-04 00:00:00+00:00,5,2,3.0,2.0
2025-11-05 00:00:00+00:00,3,3,3.0,3.0
2025-11-06 00:00:00+00:00,10,7,10.0,6.0
2025-11-07 00:00:00+00:00,18,6,15.0,9.0
2025-11-08 00:00:00+00:00,15,5,4.0,3.0
